ts,datetime,MidPoint,MidPoint_500ms,MidPoint_1000ms
1345044305500000000,2012-08-15T10:25:05.500000000,2348.1,2348.3,2348.5
1345044306000000000,2012-08-15T10:25:06.000000000,2348.3,2348.5,2348.6
1345044306500000000,2012-08-15T10:25:06.500000000,2348.5,2348.6,2348.4
1345044307000000000,2012-08-15T10:25:07.000000000,2348.6,2348.4,2348.4
1345044307500000000,2012-08-15T10:25:07.500000000,2348.4,2348.4,2348.5
1345044308000000000,2012-08-15T10:25:08.000000000,2348.4,2348.5,2348.7
1345044308500000000,2012-08-15T10:25:08.500000000,2348.5,2348.7,2348.9
1345044309000000000,2012-08-15T10:25:09.000000000,2348.7,2348.9,2348.8
1345044309500000000,2012-08-15T10:25:09.500000000,2348.9,2348.8,2348.8
1345044310000000000,2012-08-15T10:25:10.000000000,2348.8,2348.8,2348.8
1345044310500000000,2012-08-15T10:25:10.500000000,2348.8,2348.8,2348.8
1345044311000000000,2012-08-15T10:25:11.000000000,2348.8,2348.8,2348.8
1345044311500000000,2012-08-15T10:25:11.500000000,2348.8,2348.8,2348.8
1345044312000000000,2012-08-15T10:25:12.000000000,2348.8,2348.8,2349.3
1345044312500000000,2012-08-15T10:25:12.500000000,2348.8,2349.3,2349.6
1345044313000000000,2012-08-15T10:25:13.000000000,2349.3,2349.6,2349.3
1345044313500000000,2012-08-15T10:25:13.500000000,2349.6,2349.3,2349.3
1345044314000000000,2012-08-15T10:25:14.000000000,2349.3,2349.3,2349.1
1345044314500000000,2012-08-15T10:25:14.500000000,2349.3,2349.1,2349.1
1345044315000000000,2012-08-15T10:25:15.000000000,2349.1,2349.1,2348.8
1345044315500000000,2012-08-15T10:25:15.500000000,2349.1,2348.8,2348.8
1345044316000000000,2012-08-15T10:25:16.000000000,2348.8,2348.8,2348.5
1345044316500000000,2012-08-15T10:25:16.500000000,2348.8,2348.5,2348.4
1345044317000000000,2012-08-15T10:25:17.000000000,2348.5,2348.4,2348.4
1345044317500000000,2012-08-15T10:25:17.500000000,2348.4,2348.4,2348.3
1345044318000000000,2012-08-15T10:25:18.000000000,2348.4,2348.3,2348.5
1345044318500000000,2012-08-15T10:25:18.500000000,2348.3,2348.5,2348.5
1345044319000000000,2012-08-15T10:25:19.000000000,2348.5,2348.5,2348.5
1345044319500000000,2012-08-15T10:25:19.500000000,2348.5,2348.5,2348.3
1345044320000000000,2012-08-15T10:25:20.000000000,2348.5,2348.3,2348.3
1345044320500000000,2012-08-15T10:25:20.500000000,2348.3,2348.3,2348.3
1345044321000000000,2012-08-15T10:25:21.000000000,2348.3,2348.3,2348.3
1345044321500000000,2012-08-15T10:25:21.500000000,2348.3,2348.3,2348.1
1345044322000000000,2012-08-15T10:25:22.000000000,2348.3,2348.1,2348.2
1345044322500000000,2012-08-15T10:25:22.500000000,2348.1,2348.2,2348.1
1345044323000000000,2012-08-15T10:25:23.000000000,2348.2,2348.1,2348.2
1345044323500000000,2012-08-15T10:25:23.500000000,2348.1,2348.2,2348.1
1345044324000000000,2012-08-15T10:25:24.000000000,2348.2,2348.1,2348.1
1345044324500000000,2012-08-15T10:25:24.500000000,2348.1,2348.1,2348.1
1345044325000000000,2012-08-15T10:25:25.000000000,2348.1,2348.1,2348.1
1345044325500000000,2012-08-15T10:25:25.500000000,2348.1,2348.1,2348.1
1345044326000000000,2012-08-15T10:25:26.000000000,2348.1,2348.1,2348.1
1345044326500000000,2012-08-15T10:25:26.500000000,2348.1,2348.1,2348.1
1345044327000000000,2012-08-15T10:25:27.000000000,2348.1,2348.1,2347.5
1345044327500000000,2012-08-15T10:25:27.500000000,2348.1,2347.5,2347.8
1345044328000000000,2012-08-15T10:25:28.000000000,2347.5,2347.8,2347.8
1345044328500000000,2012-08-15T10:25:28.500000000,2347.8,2347.8,2347.8
1345044329000000000,2012-08-15T10:25:29.000000000,2347.8,2347.8,2347.5
1345044329500000000,2012-08-15T10:25:29.500000000,2347.8,2347.5,2347.4
1345044330000000000,2012-08-15T10:25:30.000000000,2347.5,2347.4,2347.5
1345044330500000000,2012-08-15T10:25:30.500000000,2347.4,2347.5,2347.3
1345044331000000000,2012-08-15T10:25:31.000000000,2347.5,2347.3,2347.4
1345044331500000000,2012-08-15T10:25:31.500000000,2347.3,2347.4,2347.3
1345044332000000000,2012-08-15T10:25:32.000000000,2347.4,2347.3,2347.5
1345044332500000000,2012-08-15T10:25:32.500000000,2347.3,2347.5,2347.4
1345044333000000000,2012-08-15T10:25:33.000000000,2347.5,2347.4,2347.5
1345044333500000000,2012-08-15T10:25:33.500000000,2347.4,2347.5,2347.5
1345044334000000000,2012-08-15T10:25:34.000000000,2347.5,2347.5,2347.5
1345044334500000000,2012-08-15T10:25:34.500000000,2347.5,2347.5,2347.5
1345044335000000000,2012-08-15T10:25:35.000000000,2347.5,2347.5,2347.5
1345044335500000000,2012-08-15T10:25:35.500000000,2347.5,2347.5,2347.5
1345044336500000000,2012-08-15T10:25:36.500000000,2347.5,2347.5,2347.5
1345044337000000000,2012-08-15T10:25:37.000000000,2347.5,2347.5,2347.5
1345044337500000000,2012-08-15T10:25:37.500000000,2347.5,2347.5,2347.3
1345044338000000000,2012-08-15T10:25:38.000000000,2347.5,2347.3,2347.3
1345044338500000000,2012-08-15T10:25:38.500000000,2347.3,2347.3,2347.3
1345044339000000000,2012-08-15T10:25:39.000000000,2347.3,2347.3,2347.3
1345044339500000000,2012-08-15T10:25:39.500000000,2347.3,2347.3,2347.3
1345044340000000000,2012-08-15T10:25:40.000000000,2347.3,2347.3,2347.3
1345044340500000000,2012-08-15T10:25:40.500000000,2347.3,2347.3,2347.3
1345044341000000000,2012-08-15T10:25:41.000000000,2347.3,2347.3,2347.3
1345044341500000000,2012-08-15T10:25:41.500000000,2347.3,2347.3,2347.1
1345044342000000000,2012-08-15T10:25:42.000000000,2347.3,2347.1,2347.1
1345044342500000000,2012-08-15T10:25:42.500000000,2347.1,2347.1,2347.1
1345044343000000000,2012-08-15T10:25:43.000000000,2347.1,2347.1,2347.1
1345044343500000000,2012-08-15T10:25:43.500000000,2347.1,2347.1,2347.1
1345044344000000000,2012-08-15T10:25:44.000000000,2347.1,2347.1,2346.8
1345044344500000000,2012-08-15T10:25:44.500000000,2347.1,2346.8,2346.8
1345044345000000000,2012-08-15T10:25:45.000000000,2346.8,2346.8,2346.8
1345044345500000000,2012-08-15T10:25:45.500000000,2346.8,2346.8,2346.5
1345044346000000000,2012-08-15T10:25:46.000000000,2346.8,2346.5,2346.5
1345044346500000000,2012-08-15T10:25:46.500000000,2346.5,2346.5,2346.3
1345044347000000000,2012-08-15T10:25:47.000000000,2346.5,2346.3,2346.3
1345044347500000000,2012-08-15T10:25:47.500000000,2346.3,2346.3,2346.3
1345044348000000000,2012-08-15T10:25:48.000000000,2346.3,2346.3,2346.3
1345044348500000000,2012-08-15T10:25:48.500000000,2346.3,2346.3,2346.3
1345044349000000000,2012-08-15T10:25:49.000000000,2346.3,2346.3,2346.2
1345044349500000000,2012-08-15T10:25:49.500000000,2346.3,2346.2,2346.3
1345044350000000000,2012-08-15T10:25:50.000000000,2346.2,2346.3,2346.3
1345044350500000000,2012-08-15T10:25:50.500000000,2346.3,2346.3,2346.3
1345044351000000000,2012-08-15T10:25:51.000000000,2346.3,2346.3,2346.3
1345044351500000000,2012-08-15T10:25:51.500000000,2346.3,2346.3,2346.3
1345044352000000000,2012-08-15T10:25:52.000000000,2346.3,2346.3,2346.1
1345044352500000000,2012-08-15T10:25:52.500000000,2346.3,2346.1,2346.1
1345044353000000000,2012-08-15T10:25:53.000000000,2346.1,2346.1,2346.3
1345044353500000000,2012-08-15T10:25:53.500000000,2346.1,2346.3,2346.9
1345044354000000000,2012-08-15T10:25:54.000000000,2346.3,2346.9,2346.4
1345044354500000000,2012-08-15T10:25:54.500000000,2346.9,2346.4,2346.4
1345044355000000000,2012-08-15T10:25:55.000000000,2346.4,2346.4,2346.5
1345044355500000000,2012-08-15T10:25:55.500000000,2346.4,2346.5,2346.5
1345044356000000000,2012-08-15T10:25:56.000000000,2346.5,2346.5,2346.5
1345044356500000000,2012-08-15T10:25:56.500000000,2346.5,2346.5,2346.6
1345044357000000000,2012-08-15T10:25:57.000000000,2346.5,2346.6,2346.3
1345044357500000000,2012-08-15T10:25:57.500000000,2346.6,2346.3,2346.3
1345044358000000000,2012-08-15T10:25:58.000000000,2346.3,2346.3,2346.3
1345044358500000000,2012-08-15T10:25:58.500000000,2346.3,2346.3,2346.3
1345044359000000000,2012-08-15T10:25:59.000000000,2346.3,2346.3,2346.3
1345044359500000000,2012-08-15T10:25:59.500000000,2346.3,2346.3,2346.3
1345044360000000000,2012-08-15T10:26:00.000000000,2346.3,2346.3,2346.6
1345044360500000000,2012-08-15T10:26:00.500000000,2346.3,2346.6,2346.5
1345044361000000000,2012-08-15T10:26:01.000000000,2346.6,2346.5,2346.5
1345044361500000000,2012-08-15T10:26:01.500000000,2346.5,2346.5,2346.5
1345044362000000000,2012-08-15T10:26:02.000000000,2346.5,2346.5,2346.3
1345044362500000000,2012-08-15T10:26:02.500000000,2346.5,2346.3,2346.3
1345044363000000000,2012-08-15T10:26:03.000000000,2346.3,2346.3,2346.3
1345044363500000000,2012-08-15T10:26:03.500000000,2346.3,2346.3,2346.3
1345044364000000000,2012-08-15T10:26:04.000000000,2346.3,2346.3,2346.3
1345044364500000000,2012-08-15T10:26:04.500000000,2346.3,2346.3,2346.3
1345044365000000000,2012-08-15T10:26:05.000000000,2346.3,2346.3,2346.3
1345044365500000000,2012-08-15T10:26:05.500000000,2346.3,2346.3,2346.3
1345044366000000000,2012-08-15T10:26:06.000000000,2346.3,2346.3,2346.3
1345044366500000000,2012-08-15T10:26:06.500000000,2346.3,2346.3,2346.1
1345044367000000000,2012-08-15T10:26:07.000000000,2346.3,2346.1,2346.1
1345044367500000000,2012-08-15T10:26:07.500000000,2346.1,2346.1,2346.1
1345044368000000000,2012-08-15T10:26:08.000000000,2346.1,2346.1,2345.9
1345044368500000000,2012-08-15T10:26:08.500000000,2346.1,2345.9,2345.9
1345044369000000000,2012-08-15T10:26:09.000000000,2345.9,2345.9,2345.9
1345044369500000000,2012-08-15T10:26:09.500000000,2345.9,2345.9,2345.9
1345044370000000000,2012-08-15T10:26:10.000000000,2345.9,2345.9,2345.9
1345044370500000000,2012-08-15T10:26:10.500000000,2345.9,2345.9,2345.8
1345044371000000000,2012-08-15T10:26:11.000000000,2345.9,2345.8,2345.9
1345044371500000000,2012-08-15T10:26:11.500000000,2345.8,2345.9,2345.7
1345044372000000000,2012-08-15T10:26:12.000000000,2345.9,2345.7,2345.7
1345044372500000000,2012-08-15T10:26:12.500000000,2345.7,2345.7,2345.9
1345044373000000000,2012-08-15T10:26:13.000000000,2345.7,2345.9,2345.8
1345044373500000000,2012-08-15T10:26:13.500000000,2345.9,2345.8,2346
1345044374000000000,2012-08-15T10:26:14.000000000,2345.8,2346,2345.9
1345044374500000000,2012-08-15T10:26:14.500000000,2346,2345.9,2345.9
1345044375000000000,2012-08-15T10:26:15.000000000,2345.9,2345.9,2345.9
1345044375500000000,2012-08-15T10:26:15.500000000,2345.9,2345.9,2345.9
1345044376000000000,2012-08-15T10:26:16.000000000,2345.9,2345.9,2345.9
1345044376500000000,2012-08-15T10:26:16.500000000,2345.9,2345.9,2345.9
1345044377000000000,2012-08-15T10:26:17.000000000,2345.9,2345.9,2345.9
1345044377500000000,2012-08-15T10:26:17.500000000,2345.9,2345.9,2345.9
1345044378000000000,2012-08-15T10:26:18.000000000,2345.9,2345.9,2345.9
1345044378500000000,2012-08-15T10:26:18.500000000,2345.9,2345.9,2345.9
1345044379000000000,2012-08-15T10:26:19.000000000,2345.9,2345.9,2345.9
1345044379500000000,2012-08-15T10:26:19.500000000,2345.9,2345.9,2345.9
1345044380000000000,2012-08-15T10:26:20.000000000,2345.9,2345.9,2345.9
1345044380500000000,2012-08-15T10:26:20.500000000,2345.9,2345.9,2346.1
1345044381000000000,2012-08-15T10:26:21.000000000,2345.9,2346.1,2346.1
1345044381500000000,2012-08-15T10:26:21.500000000,2346.1,2346.1,2346.1
1345044382000000000,2012-08-15T10:26:22.000000000,2346.1,2346.1,2346.1
1345044382500000000,2012-08-15T10:26:22.500000000,2346.1,2346.1,2346.1
1345044383000000000,2012-08-15T10:26:23.000000000,2346.1,2346.1,2346.1
1345044383500000000,2012-08-15T10:26:23.500000000,2346.1,2346.1,2346.1
1345044384000000000,2012-08-15T10:26:24.000000000,2346.1,2346.1,2346.1
1345044384500000000,2012-08-15T10:26:24.500000000,2346.1,2346.1,2346.1
1345044385000000000,2012-08-15T10:26:25.000000000,2346.1,2346.1,2346.1
1345044385500000000,2012-08-15T10:26:25.500000000,2346.1,2346.1,2346.1
1345044386500000000,2012-08-15T10:26:26.500000000,2346.1,2346.1,2346.1
1345044387000000000,2012-08-15T10:26:27.000000000,2346.1,2346.1,2346.1
1345044387500000000,2012-08-15T10:26:27.500000000,2346.1,2346.1,2346.1
1345044388000000000,2012-08-15T10:26:28.000000000,2346.1,2346.1,2346.1
1345044388500000000,2012-08-15T10:26:28.500000000,2346.1,2346.1,2346.1
1345044389000000000,2012-08-15T10:26:29.000000000,2346.1,2346.1,2346.1
1345044389500000000,2012-08-15T10:26:29.500000000,2346.1,2346.1,2346.1
1345044390000000000,2012-08-15T10:26:30.000000000,2346.1,2346.1,2346.1
1345044390500000000,2012-08-15T10:26:30.500000000,2346.1,2346.1,2346.1
1345044391000000000,2012-08-15T10:26:31.000000000,2346.1,2346.1,2346.1
1345044391500000000,2012-08-15T10:26:31.500000000,2346.1,2346.1,2346
1345044392000000000,2012-08-15T10:26:32.000000000,2346.1,2346,2345.9
1345044392500000000,2012-08-15T10:26:32.500000000,2346,2345.9,2345.9
1345044393000000000,2012-08-15T10:26:33.000000000,2345.9,2345.9,2345.9
1345044393500000000,2012-08-15T10:26:33.500000000,2345.9,2345.9,2345.9
1345044394000000000,2012-08-15T10:26:34.000000000,2345.9,2345.9,2346.2
1345044394500000000,2012-08-15T10:26:34.500000000,2345.9,2346.2,2346.2
1345044395500000000,2012-08-15T10:26:35.500000000,2346.2,2346,2346.1
1345044396000000000,2012-08-15T10:26:36.000000000,2346,2346.1,2346.1
1345044396500000000,2012-08-15T10:26:36.500000000,2346.1,2346.1,2346.2
1345044397000000000,2012-08-15T10:26:37.000000000,2346.1,2346.2,2346.2
1345044397500000000,2012-08-15T10:26:37.500000000,2346.2,2346.2,2346.2
1345044398000000000,2012-08-15T10:26:38.000000000,2346.2,2346.2,2345.9
1345044398500000000,2012-08-15T10:26:38.500000000,2346.2,2345.9,2345.9
1345044400000000000,2012-08-15T10:26:40.000000000,2345.9,2345.9,2346.5
1345044400500000000,2012-08-15T10:26:40.500000000,2345.9,2346.5,2346.5
1345044401000000000,2012-08-15T10:26:41.000000000,2346.5,2346.5,2346.5
1345044401500000000,2012-08-15T10:26:41.500000000,2346.5,2346.5,2346.1
1345044402000000000,2012-08-15T10:26:42.000000000,2346.5,2346.1,2346.1
1345044402500000000,2012-08-15T10:26:42.500000000,2346.1,2346.1,2346.1
1345044403500000000,2012-08-15T10:26:43.500000000,2346.1,2346.2,2346.3
1345044404000000000,2012-08-15T10:26:44.000000000,2346.2,2346.3,2346.5
1345044404500000000,2012-08-15T10:26:44.500000000,2346.3,2346.5,2346.5
1345044405000000000,2012-08-15T10:26:45.000000000,2346.5,2346.5,2346.5
1345044405500000000,2012-08-15T10:26:45.500000000,2346.5,2346.5,2346.5
1345044406000000000,2012-08-15T10:26:46.000000000,2346.5,2346.5,2346.5
1345044406500000000,2012-08-15T10:26:46.500000000,2346.5,2346.5,2346.5
1345044407000000000,2012-08-15T10:26:47.000000000,2346.5,2346.5,2346.5
1345044407500000000,2012-08-15T10:26:47.500000000,2346.5,2346.5,2346.5
1345044408000000000,2012-08-15T10:26:48.000000000,2346.5,2346.5,2346.2
1345044408500000000,2012-08-15T10:26:48.500000000,2346.5,2346.2,2346.3
1345044409000000000,2012-08-15T10:26:49.000000000,2346.2,2346.3,2346.2
1345044409500000000,2012-08-15T10:26:49.500000000,2346.3,2346.2,2346.2
1345044410500000000,2012-08-15T10:26:50.500000000,2346.2,2346.1,2346.1
1345044411000000000,2012-08-15T10:26:51.000000000,2346.1,2346.1,2346.1
1345044411500000000,2012-08-15T10:26:51.500000000,2346.1,2346.1,2346.1
1345044412000000000,2012-08-15T10:26:52.000000000,2346.1,2346.1,2346.1
1345044412500000000,2012-08-15T10:26:52.500000000,2346.1,2346.1,2346.1
1345044413500000000,2012-08-15T10:26:53.500000000,2346.1,2346.1,2345.9
1345044414000000000,2012-08-15T10:26:54.000000000,2346.1,2345.9,2346.3
1345044414500000000,2012-08-15T10:26:54.500000000,2345.9,2346.3,2346.3
1345044415000000000,2012-08-15T10:26:55.000000000,2346.3,2346.3,2346.3
1345044415500000000,2012-08-15T10:26:55.500000000,2346.3,2346.3,2346.3
1345044416000000000,2012-08-15T10:26:56.000000000,2346.3,2346.3,2346.2
1345044416500000000,2012-08-15T10:26:56.500000000,2346.3,2346.2,2346.2
1345044417500000000,2012-08-15T10:26:57.500000000,2346.2,2346.2,2346.2
1345044418000000000,2012-08-15T10:26:58.000000000,2346.2,2346.2,2346.2
1345044418500000000,2012-08-15T10:26:58.500000000,2346.2,2346.2,2346.2
1345044420000000000,2012-08-15T10:27:00.000000000,2346.2,2346.2,2346.2
1345044420500000000,2012-08-15T10:27:00.500000000,2346.2,2346.2,2346.2
1345044422000000000,2012-08-15T10:27:02.000000000,2346.2,2346.2,2346.2
1345044422500000000,2012-08-15T10:27:02.500000000,2346.2,2346.2,2346.3
1345044423000000000,2012-08-15T10:27:03.000000000,2346.2,2346.3,2346.1
1345044423500000000,2012-08-15T10:27:03.500000000,2346.3,2346.1,2346.1
1345044424000000000,2012-08-15T10:27:04.000000000,2346.1,2346.1,2346.2
1345044424500000000,2012-08-15T10:27:04.500000000,2346.1,2346.2,2346.3
1345044425000000000,2012-08-15T10:27:05.000000000,2346.2,2346.3,2345.9
1345044425500000000,2012-08-15T10:27:05.500000000,2346.3,2345.9,2345.9
1345044426000000000,2012-08-15T10:27:06.000000000,2345.9,2345.9,2346.2
1345044426500000000,2012-08-15T10:27:06.500000000,2345.9,2346.2,2346.1
1345044427000000000,2012-08-15T10:27:07.000000000,2346.2,2346.1,2346.3
1345044427500000000,2012-08-15T10:27:07.500000000,2346.1,2346.3,2346
1345044428000000000,2012-08-15T10:27:08.000000000,2346.3,2346,2345.9
1345044428500000000,2012-08-15T10:27:08.500000000,2346,2345.9,2345.9
1345044429000000000,2012-08-15T10:27:09.000000000,2345.9,2345.9,2345.9
1345044429500000000,2012-08-15T10:27:09.500000000,2345.9,2345.9,2345.9
1345044430000000000,2012-08-15T10:27:10.000000000,2345.9,2345.9,2345.9
1345044430500000000,2012-08-15T10:27:10.500000000,2345.9,2345.9,2345.9
1345044431000000000,2012-08-15T10:27:11.000000000,2345.9,2345.9,2345.5
1345044431500000000,2012-08-15T10:27:11.500000000,2345.9,2345.5,2345.5
1345044432000000000,2012-08-15T10:27:12.000000000,2345.5,2345.5,2345.5
1345044432500000000,2012-08-15T10:27:12.500000000,2345.5,2345.5,2345.5
1345044433000000000,2012-08-15T10:27:13.000000000,2345.5,2345.5,2345.5
1345044433500000000,2012-08-15T10:27:13.500000000,2345.5,2345.5,2345.5
1345044434000000000,2012-08-15T10:27:14.000000000,2345.5,2345.5,2345.5
1345044434500000000,2012-08-15T10:27:14.500000000,2345.5,2345.5,2345.5
1345044435000000000,2012-08-15T10:27:15.000000000,2345.5,2345.5,2345.3
1345044435500000000,2012-08-15T10:27:15.500000000,2345.5,2345.3,2345.5
1345044436000000000,2012-08-15T10:27:16.000000000,2345.3,2345.5,2345.5
1345044436500000000,2012-08-15T10:27:16.500000000,2345.5,2345.5,2345.5
1345044437000000000,2012-08-15T10:27:17.000000000,2345.5,2345.5,2345.7
1345044437500000000,2012-08-15T10:27:17.500000000,2345.5,2345.7,2345.8
1345044438000000000,2012-08-15T10:27:18.000000000,2345.7,2345.8,2345.7
1345044438500000000,2012-08-15T10:27:18.500000000,2345.8,2345.7,2345.7
1345044439000000000,2012-08-15T10:27:19.000000000,2345.7,2345.7,2345.5
1345044439500000000,2012-08-15T10:27:19.500000000,2345.7,2345.5,2345.5
1345044440000000000,2012-08-15T10:27:20.000000000,2345.5,2345.5,2345.5
1345044440500000000,2012-08-15T10:27:20.500000000,2345.5,2345.5,2345.3
1345044441000000000,2012-08-15T10:27:21.000000000,2345.5,2345.3,2345.3
1345044441500000000,2012-08-15T10:27:21.500000000,2345.3,2345.3,2345.1
1345044442000000000,2012-08-15T10:27:22.000000000,2345.3,2345.1,2345.1
1345044442500000000,2012-08-15T10:27:22.500000000,2345.1,2345.1,2345.2
1345044443000000000,2012-08-15T10:27:23.000000000,2345.1,2345.2,2345.1
1345044443500000000,2012-08-15T10:27:23.500000000,2345.2,2345.1,2345.3
1345044444000000000,2012-08-15T10:27:24.000000000,2345.1,2345.3,2345.3
1345044444500000000,2012-08-15T10:27:24.500000000,2345.3,2345.3,2345.3
1345044445000000000,2012-08-15T10:27:25.000000000,2345.3,2345.3,2345.5
1345044445500000000,2012-08-15T10:27:25.500000000,2345.3,2345.5,2345.5
1345044446000000000,2012-08-15T10:27:26.000000000,2345.5,2345.5,2345.5
1345044446500000000,2012-08-15T10:27:26.500000000,2345.5,2345.5,2345.3
1345044447000000000,2012-08-15T10:27:27.000000000,2345.5,2345.3,2345.3
1345044447500000000,2012-08-15T10:27:27.500000000,2345.3,2345.3,2345.3
1345044448000000000,2012-08-15T10:27:28.000000000,2345.3,2345.3,2345.3
1345044448500000000,2012-08-15T10:27:28.500000000,2345.3,2345.3,2345.3
1345044449500000000,2012-08-15T10:27:29.500000000,2345.3,2345.3,2345.3
1345044450000000000,2012-08-15T10:27:30.000000000,2345.3,2345.3,2345.3
1345044450500000000,2012-08-15T10:27:30.500000000,2345.3,2345.3,2345.5
1345044451000000000,2012-08-15T10:27:31.000000000,2345.3,2345.5,2345.3
1345044451500000000,2012-08-15T10:27:31.500000000,2345.5,2345.3,2345.3
1345044452000000000,2012-08-15T10:27:32.000000000,2345.3,2345.3,2345.5
1345044452500000000,2012-08-15T10:27:32.500000000,2345.3,2345.5,2345.5
1345044453000000000,2012-08-15T10:27:33.000000000,2345.5,2345.5,2345.5
1345044453500000000,2012-08-15T10:27:33.500000000,2345.5,2345.5,2345.5
1345044454500000000,2012-08-15T10:27:34.500000000,2345.5,2345.4,2345.3
1345044455000000000,2012-08-15T10:27:35.000000000,2345.4,2345.3,2345.3
